venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Tennent's Bar,191 Byres Road,Glasgow,,G12 8TN,+44 141 339 7203,https://www.thetennentsbarglasgow.co.uk/,,55.8742251,-4.2950893,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00091,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Lansdowne Bar & Kitchen,7a Lansdowne Crescent,Glasgow,,G20 6NQ,,http://www.lansdownebar.co.uk/,,55.8743297,-4.2766908,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00092,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Ubiquitous Chip - The Pub,,,,,,,,55.8748572,-4.2929966,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00093,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Park Bar,1202 Argyle Street,Glasgow,,G3 8TE,,,,55.8657894,-4.2871561,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00094,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
FF Bar & Kitchen,160 Woodlands Road,Glasgow,,G3 6LF,,,,55.8698576,-4.275077,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00095,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
St Louis Cafe Bar,734 Dumbarton Road,Glasgow,,G11 6RD,,,,55.8711922,-4.322057,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00096,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Sichuan Bar and Restaurant,61A Bugsby's Way,London,,SE10 0QJ,,,,51.4904895,0.0121433,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00097,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Riverfront pub,,,,,,,,51.5072244,-0.1157002,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00098,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Aspendos Bar & Grill,400 York Way,London,,N7 9LR,,,,51.5486083,-0.1282179,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00099,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Soho,23-25,London,,W1D 5JL,,https://www.barsoho.co.uk/london-bar,,51.513184,-0.13095,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00100,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Central Bar,,,,,,,,55.860209,-4.258342,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00101,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Barrel Vault,"Unit 23 The Circle, Saint Pancras Station",London,,N1C 4QP,+44 20 7837 5151,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-barrel-vault-st-pancras,,51.5327455,-0.1262925,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00102,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Yucatan Bar,121 Stoke Newington Road,London,,N16 8BT,,,,51.5559225,-0.0747603,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00103,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar a bar,133-135 Stoke Newington Road,London,,N16 8BT,,,,51.5563654,-0.074647,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00104,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bodrum Cafe Bar,,,,,,,,51.558947,-0.0744578,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00105,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Borough Barista,15 Charles II Street,London,,SW1Y 4QU,,,,51.5084346,-0.1321275,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00106,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Long Bar,,,,,,,,51.5176134,-0.1371513,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00107,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Meridian Bar & Kitchen,,,,,,,,51.4777413,-0.0137168,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00108,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
GB Grill & Bar,,,,,,https://www.bermondseysquarehotel.co.uk/GB_Grill_Bar.html,,51.4976029,-0.0812871,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00109,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bari Bari,24 White Church Lane,London,,E1 7QR,+44 20 3759 4713,https://facebook.com/baribariuk,,51.515279,-0.0687031,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00110,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Swift Bar,12 Old Compton Street,London,,W1D 4TF,+44 20 7439 2275,https://www.barswift.com/soho,,51.5137372,-0.1299905,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00111,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
City Bar,,,,,,,,51.5280828,-0.1010713,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00112,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Variety Bar,401 Sauchiehall Street,Glasgow,,G2 3LG,,,,55.8658591,-4.2683501,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00113,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Barraco,Kingsgate Place,London,,NW6 4TA,,http://www.barracocafe.co.uk/,,51.5408097,-0.1960235,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00114,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
All Bar One,127 Finsbury Pavement,London,,EC2A 1NS,,,,51.5203575,-0.0875923,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00115,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Third Eye Bar,350 Sauchiehall Street,Glasgow,,G2 3JD,+44 141 352 4920,https://www.cca-glasgow.com/shops-and-bar-caf%C3%A9/third-eye-bar,,55.8659477,-4.264738,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00116,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Simmons Bar,374 North End Road,London,,SW6 1LY,,,,51.4811044,-0.1993362,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00117,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Corney & Barrow,,,,,,,,51.5126831,-0.0827842,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00118,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Adventure Bar,20 Bedford Street,London,,WC2E 9HP,,,,51.5108879,-0.124759,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00119,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Royal Cafe & Sandwhich bar,,,,,,,,51.5537101,-0.1621922,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00120,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Il Baretto,43 Blandford Street,London,,,+44 20 7486 7340,https://www.ilbaretto.co.uk/,,51.5182485,-0.1543483,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00121,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Barcelona Tapas,15 St. Botolph Street,London,,EC3A 7DT,,,,51.5152012,-0.0751222,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00122,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Coffee Republic,,,,,,,,51.496,-0.1353793,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00123,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
1 Lombard Street,1 Lombard Street,London,,EC3V 9AA,,,,51.5131003,-0.0889797,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00124,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Gino's Coffee Bar,18 Great Central Street,London,,,,,,51.5222261,-0.1621832,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00125,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Marian Bar,,,,,,,,51.5309996,-0.195836,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00126,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Wheeler's Rib Room and Oyster Bar,5 Threadneedle Street,London,,EC2R 8AY,,,,51.513987,-0.085556,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00127,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Sporting Club de Londres,1/31 Elkstone Road,,,,,,,51.522222,-0.2026875,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00128,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Sugar Cane Bar,,,,,,,,51.4641787,-0.1631455,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00129,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Adventure Bar,,,,,,,,51.4606746,-0.1675611,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00130,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Tempio Bar & Restaurant,5-9 Temple Avenue,London,,EC4Y 0HP,+44 20 7583 2615;+44 20 7583 2616,http://www.tempio.co.uk/,,51.5117846,-0.1081089,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00131,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Broadway Bar and Grill,"474,476 Fulham Road",London,,SW6 1BY,,http://www.broadwaybandg.co.uk/,,51.4801804,-0.1956699,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00132,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Baabar,Whitworth Street West,Manchester,,M1 5LH,,,,53.4746026,-2.2491231,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00133,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Micro Bar,,,,,,,,53.4837721,-2.239044,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00134,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Fringe,8 Swan Street,Manchester,,M4 5JN,,,,53.485071,-2.2332895,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00135,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Aviary Bar,17 Little Portland Street,London,,W1W 8BW,,,,51.5170244,-0.1417238,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00136,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
OJ's Cafe & Sandwich Bar,,,,,,,,53.4545937,-2.3024431,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00137,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
MIX Espresso Bar,,,,,,,,51.4940226,-0.1415293,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00138,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar 91,91 Candleriggs,Glasgow,,G1 1NP,,,,55.8588206,-4.2456574,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00139,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Eight,Castle Quay,Manchester,,M15 4NJ,,,,53.4732076,-2.256285,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00140,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar ca,,,,,,,,53.4748359,-2.2562635,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00141,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Southwark Tap & Wine Bar,80 Scoresby Street,London,,SE1 0XN,+44 20 7928 0905,,,51.5042272,-0.1032036,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00142,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Olives Bar,140 Gloucester Road,London,,,+44 20 7331 6308,https://www.millenniumhotels.com/en/london/the-baileys-hotel-london/olives-bar/,,51.4938009,-0.1823815,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00143,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Calton Bar,415 London Road,Glasgow,,G40 1AG,,,,55.8516756,-4.2332614,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00144,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Earth Vegetarian Cafe and Juice Bar,16-20 Turner Street,Manchester,,M4 1DZ,+44 161 834 1996,http://earthcafe.co,,53.4837644,-2.2378765,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00145,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Akbar's,,,,,,https://akbars.co.uk/,,55.8660949,-4.2737649,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00146,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar 67,257 Gallowgate,Glasgow,,G4 0TP,,,,55.8554692,-4.2361791,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00147,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Ten,10 Mitchell Lane,,,G1 3NU,,,,55.8598829,-4.2553952,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00148,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Reynold's Bar,,,,,,,,51.4879025,-0.219236,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00149,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Halfway House Bar,,,,,,,,51.559266,-0.1165035,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00150,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Duffy's Bar,Barlow Moor Road,Manchester,,M21 8AD,,,,53.4413325,-2.275891,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00151,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Buck's Bar,96 Trongate,Glasgow,,G1 5EP,,,,55.8571988,-4.2459398,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00152,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Duke Bar,631 Duke Street,Glasgow,,G31 1QA,,,,55.8584912,-4.2140433,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00153,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Wunderbar Glasow,Glasgow,Glasgow,,G1 3DQ,,,,55.8596645,-4.2535888,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00154,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Wee Mans Bar,429 Gallowgate,Glasgow,,G40 2DY,,,,55.8557905,-4.228301,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00155,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Churchill Bar,,,,,,,,51.5151111,-0.1568948,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00156,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Yesbar,14 Drury Street,Glasgow,,G2 5AA,+44 141 204 0060,https://yesbar.scot/,,55.8610477,-4.2561694,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00157,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Student Union Bar,,,,,,,,51.474592,-0.0363029,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00158,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Cottage Bar,,,,,,,,55.8521175,-4.1746645,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00159,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Delicious Cafe & Sandwich Bar,365 New Cross Road,London,,SE14 6AT,,,,51.475987,-0.0350792,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00160,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Rocket (Student Bar),,,,,,,,51.5516766,-0.1106216,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00161,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Oscar Bar and Restaurant,15-17 Charlotte Street,London,,W1T 1RJ,,,,51.5184731,-0.1349177,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00162,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Jamie's Wine Bar & Restaurant,2 St. Mary at Hill,London,,EC3R 8EE,,,,51.5102938,-0.0834471,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00163,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Steam Wine Bar,1 Saint George's Lane,London,,EC3R 8DJ,,,,51.5103211,-0.0846267,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00164,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Drift Bar,110 Bishopsgate,London,,EC2N 4AY,,http://thedriftbar.co.uk/,,51.5162765,-0.0808289,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00165,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
South Kebab & Meze Bar,166 Evelyn Street,London,,SE8 5DB,,,,51.4852869,-0.0343426,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00166,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Central Bar,Shepherd's Bush Green,London,,W12 8PP,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-central-bar-shepherds-bush,,51.5038323,-0.2191034,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00167,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Laurieston Bar,58 Bridge Street,Glasgow,,G5 9HU,+44 141 429 4528,,,55.8528833,-4.2590505,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00168,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Springpark Bar,,,,,,,,55.8766204,-4.2475856,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00169,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Sobranie Bar & Restaurant,36 Fountain Square,London,,SW1W 9SH,,,,51.4930325,-0.1467732,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00170,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Cafe Barts,,,,,,,,51.5179036,-0.0995562,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00171,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Brigade Bar & Bistro,139 Tooley Street,London,,SE1 2HZ,,https://thebrigade.co.uk/,,51.5039617,-0.081239,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00172,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Budda,,,,,,,,55.8658941,-4.2663991,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00173,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Simmons Bar,4 Golden Square,London,,W1F 9HT,+44 20 7287 9241,https://www.graphicbar.com/,,51.5119972,-0.1368571,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00174,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Binary Bar,,,,,,,,53.4723388,-2.260528,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00175,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
El Rincon de Rafa - Rafa's Spanish Bar & Restaurant,Longworth Street,Manchester,,,+44 161 839 8819,,,53.4779955,-2.2502944,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00176,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Zefi Bar,533 King's Road,,,,+44 20 7351 3513,https://jakslondon.com/zefi-bar,,51.4802352,-0.1850722,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00177,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Ranza Bar,,,,,,,,55.8787437,-4.1952588,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00178,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Crussh Bar,4 Millbank,London,,,,https://crussh.com/,,51.496677,-0.126169,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00179,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
George's Fish & Souvlaki Bar,164 George Lane,London,,E18 1AY,+44 20 8989 3970,,,51.5937977,0.024834,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00180,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Taylor St Baristas,,,,,,https://www.taylor-st.com/,,51.5145675,-0.0864453,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00181,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Balmore Bar,251 Saracen Street,Glasgow,,G22 5JX,,,,55.8840339,-4.2545209,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00182,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Saracen Bar,248 Saracen Street,Glasgow,,G22 5ER,,,,55.8836521,-4.2539504,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00183,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
