venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Irish Pub Bornheim,255 Berger Straße,Frankfurt am Main,,60385,+49 69 80060368,http://www.irishpubbornheim.com/,,50.1287359,8.7115153,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00095,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Bar Misirlou,10 Dunckerstraße,Berlin,,10437,,,,52.5423488,13.4208673,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00096,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Taboo cafe + bar,69 Unterlindau,Frankfurt am Main,,60323,+49 69 97203661,https://taboo-restaurant.de/,,50.1212516,8.6671772,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00097,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Bar Fabrik,27 Alt-Tegel,Berlin,,13507,+49 30 43662288,https://barfabrik.de/,,52.5883864,13.2787831,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00098,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
WaschBar mit Stephanus-Shop,9 Johannes-Kraaz-Straße,Berlin,,12459,,http://www.stephanus.org/contrast/standorte/betriebsstaette-wilhelminenhof-werkstatt-ulmenhof/startseite/,,52.4562244,13.5263792,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00099,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
James Simon Bar,159/160,Berlin,,10178,+49 30 84710709,http://www.jamessimonbar.de/,,52.5222074,13.398306,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00100,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
EL FUEGO BAR,,,,,,,,52.5486379,13.5016984,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00101,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
NINE FINE ROASTERY & BAR,24 Hirschgartenallee,,,,,https://bar.ninefine.de/,,48.1525686,11.5086356,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00102,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Celo Privat Bar,37 Ohlauer Straße,Berlin,,10999,,,,52.4946075,13.4295997,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00103,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Japatapa Toshibar,2 Marschallstraße,München,,80802,+49 89 2554 6942,https://www.toshi-muenchen.de,,48.1635249,11.5884186,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00104,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Trixie Bar,13 Stargarder Straße,Berlin,,10437,,,,52.5466467,13.4173898,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00105,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Die Bar,54 Greifenhagener Straße,Berlin,,10437,,http://die-bar-berlins.de/,,52.5478122,13.4153372,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00106,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Baraka,6 Lausitzer Platz,Berlin,,10997,+49 30 6126330,http://restaurant-baraka.com/,,52.4997424,13.429924,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00107,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Eclipse Grillbar,51 Heßstraße,München,,80798,+49 89 522221,https://www.eclipse-grillbar.de/,,48.1525909,11.5632009,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00108,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Unibar,,,,,,,,48.080544,11.6411656,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00109,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Timeless - Restaurant/Cocktailbar,92 Kaiserin-Augusta-Allee,Berlin,,10589,+493034096331,https://timeless-restaurant.eu/,,52.5255711,13.3116096,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00110,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Café Bar Chagall,2 Kollwitzstraße,Berlin,,10405,+49 30 4415881,https://www.cafe-chagall.com/,,52.5313153,13.412804,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00111,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
"Froschkönig, Literatur- & Pianobar",17 Weisestraße,Berlin,,12049,,,,52.4768748,13.423932,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00112,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Harry's New York Bar,1 Walther-von-Cronberg-Platz,Frankfurt am Main,,60594,+49 69 664014201,https://www.lindner.de/harrys-new-york-bar.html,,50.1061092,8.6956211,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00113,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Eintracht Frankfurt Sportgaststätte,,,,,,,,50.1205478,8.6790068,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00114,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Kaffeebar Alfredo,9 Max-von-Laue-Straße,Frankfurt am Main,,60438,,https://www.studentenwerkfrankfurt.de/essen-trinken/einrichtungen/goethe-universitaet/campus-riedberg/kaffeebar-alfredo-n100/,,50.1725084,8.6304624,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00115,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
American Bar,,,,,,,,48.1511143,11.6198645,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00116,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Bar Comercial,16 Theatinerstraße,München,,80333,+49 89 20700266,https://barcomercial.de/,,48.1410558,11.5762933,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00117,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Kennedy's Bar & Restaurant,11 Sendlinger-Tor-Platz,München,,80336,+49 89 59988460,https://www.kennedysmunich.de/,,48.1340666,11.5671793,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00118,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
NA Sushi & Nudelbar,,,,,+49 69 977 857 59,,,50.1170658,8.648531,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00119,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Cafe brennBar,,,,,+493025399260,,,52.5077517,13.3990512,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00120,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Polski Bar,46 Mainzer Straße,Berlin,,12053,,,,52.4821821,13.4276225,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00121,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Restaurant im Sportzentrum Eschborn,,,,,,,,50.1334812,8.5769371,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00122,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Café Espresso Bar,16 Triftstraße,Frankfurt am Main,,60528,,,,50.0855502,8.6479887,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00123,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Birmingham Pub,50 Battonnstraße,Frankfurt am Main,,60311,,,,50.112772,8.6876681,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00124,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Hamro Nepali Restaurant & Bar,103 Eckenheimer Landstraße,Frankfurt am Main,,60318,,,,50.1263905,8.6854961,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00125,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
The Old Irish,11 Giselastraße,München,,80802,+49 89 342446,https://www.irish-folk-pub.de/index.php/de/,,48.155381,11.585895,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00126,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
gainsbourg bar américain,5 Jeanne-Mammen-Bogen,Berlin,,10623,,http://www.gainsbourg.de/,,52.5046693,13.3250472,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00127,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Posh Bar,4 Voxstraße,Berlin,,10785,+49 30 25299000,http://www.posh-bar.com,,52.5086655,13.3730354,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00128,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Coffeebar Wetterleuchten,135 Straße des 17. Juni,Berlin,,10623,+49 30 93939-7601,https://www.stw.berlin/mensen/einrichtungen/technische-universit%C3%A4t-berlin/mensa-pastaria-tu-architektur.html,,52.5119621,13.3261805,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00129,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Zoulou Bar,4 Hauptstraße,Berlin,,10827,,,,52.4899871,13.359534,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00130,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Treffer Bar,76 Weitlingstraße,Berlin,,10317,,,,52.5045704,13.4947803,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00131,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
AVCI Cocktail-Bar,,,,,,,,52.5067062,13.4961187,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00132,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Celtic Cottage Irish Pub,13 Markelstraße,Berlin,,12163,+49 30 7924507,https://www.celtic-cottage.de,,52.464606,13.323568,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00133,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Olé Tapas Bar,60 Schloßstraße,Berlin,,14059,,,,52.5166719,13.2969622,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00134,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Le Bar Tabac,24 Christinenstraße,Berlin,,10119,,,,52.5330218,13.4109794,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00135,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Del Bari,,,,,,,,50.1006226,8.6814395,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00136,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Oppenheimer Sushi & Bar,74 Textorstraße,Frankfurt am Main,,60594,,,,50.1003448,8.6826859,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00137,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Cafe Bar Dalas,74 Ganghoferstraße,München,,81373,,,,48.1284271,11.5386139,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00138,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Hook Bar,15 Pankstraße,,,,,,,52.5461039,13.3719166,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00139,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Pils- & Cocktailbar HappyCorner,10 Franz-Marc-Straße,München,,80637,+49 89 155500,,,48.1705481,11.5345836,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00140,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Sportiva,,,,,,,,48.1140108,11.4511096,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00141,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Cafe Bar El Toredo,60 Stettiner Straße,,,,,,,52.5521383,13.3843912,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00142,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Babylon Café Bar,,,,,,,,52.5802548,13.3988194,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00143,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Kongressbar,15 Theresienhöhe,München,,80339,+49 89 45211700,https://kongressbar.de/,,48.1322054,11.5439738,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00144,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
The Barn,5 Alte Potsdamer Straße,,,,,https://thebarn.de/pages/cafe-at-haus-huth,,52.5083684,13.3746993,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00145,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
K1 Bar,,,,,,,,52.5743861,13.3598147,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00146,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Golden Hour Bar,17 Samariterstraße,Berlin,,10247,+49 30 89632851,http://vulcano-bar.de/index.html,,52.518836,13.46654,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00147,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Sake Sushi Bar,33 Schlüterstraße,Berlin,,10629,+493024355756,http://www.sakesushibar.de/,,52.503423,13.3168426,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00148,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Eis Bar,,,,,,,,52.539385,13.4103183,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00149,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Hausbar,54 Rykestraße,Berlin,,10405,+49 30 41995588,,,52.5348771,13.418985,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00150,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Walther Bar,40 Rheinstraße,Berlin,,12161,,,,52.46493,13.3287952,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00151,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Paris Bar,152 Kantstraße,Berlin,,10623,+49 30 3138052,http://www.parisbar.net,,52.5054217,13.3263141,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00152,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Traffic Bar,73 Blutenburgstraße,München,,80634,+49 179 7831989,https://traffic-bar.de/,,48.1507605,11.5364176,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00153,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Bar Centrale,23 Ledererstraße,München,,80331,+49 89 22 37 62,https://www.bar-centrale.com/,,48.1368034,11.5797997,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00154,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Milchbar,76 Audre-Lorde-Straße,Berlin,,10997,+49 30 6117067,,,52.499713,13.4265813,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00155,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
39 Bar,39 Oranienstraße,Berlin,,10999,,,,52.5019816,13.4171159,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00156,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Tribu Café Bar Lounge,25 Lindwurmstraße,München,,80337,,,,48.1313315,11.5626809,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00157,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Saz Bar,95a Adalbertstraße,Berlin,,10999,+49 30 62908937,http://www.sazbar-berlin.de/,,52.5006612,13.4182873,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00158,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Cafe und Bar Schreibwaren am Schloß,78 Südliche Auffahrtsallee,,,80639,+49 89 66663074,https://schreibwarenamschloss.eatbu.com,,48.1582014,11.5108017,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00159,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Pho Noodlebar,9 Adalbertstraße,Berlin,,10999,+49 30 536 792 35,https://pho.berlin/kreuzberg,,52.5007918,13.4191064,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00160,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Riva Bar,94 Milbertshofener Straße,München,,80807,+49 89 350 953 20,,,48.183699,11.5790269,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00161,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Lehel Bar Food Club,6 Karl-Scharnagl-Ring,München,,80539,+49 89 2111176,https://www.lehel-bar.de/,,48.1394654,11.5849716,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00162,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
LA-FAYETTE Restaurant und Bar,,,,,,,,48.1363235,11.5659415,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00163,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Bar 11,21 Wiener Straße,Berlin,,10999,,,,52.4973914,13.43133,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00164,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Asian Bar,,,,,,,,50.1167765,8.6775928,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00165,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Birgit's Pub,29 Fritschestraße,Berlin,,10585,+49 30 34064353,http://www.birgits-pub.de,,52.5119621,13.2995569,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00166,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Giro Coffee Bar,5 Knesebeckstraße,Berlin,,10623,,,,52.5100684,13.3227678,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00167,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Bar Amelie,2 Auguststraße,Berlin,,10117,+493027572944,http://lolas-bar.de/,,52.525821,13.3909131,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00168,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Panorama Bar,,,,,,https://huber1911.de/locations/panoramabar,,50.1087492,8.6742874,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00169,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Weinbar Garbo,,,,,,,,48.1261917,11.5701715,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00170,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Kouskous Café Bar,,,,,,,,52.48872,13.4082607,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00171,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Pico Tapas Bar,47 Erkelenzdamm,Berlin,,10999,+49 30 60407400,https://www.picoteo.de,,52.4977677,13.4131153,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00172,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Zephyr Bar,,,,,,,,48.1289713,11.5765103,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00173,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Barista,54 Oderberger Straße,Berlin,,10435,+49 30 48625617,http://barista-berlin.de,,52.5383099,13.4098669,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00174,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Gebauers Tagesbar,55a Auguste-Viktoria-Straße,Berlin,,14199,,,,52.4770876,13.2887617,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00175,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Cello Spiel & Sport,55a Scharnweberstraße,Berlin,,13405,,,,52.5675748,13.3141964,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00176,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
EK Sushibar,,,,,+49 30 7 97 10 49,https://ek-sushibar.de/,,52.4595346,13.323541,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00177,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Bar Italia,,,,,,,,48.1276113,11.5973833,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00178,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Niko's Cafe & Bar,60 Rosenheimer Landstraße,Ottobrunn,,85521,,,,48.0628768,11.6624138,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00179,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
cafézinho espresso-bar,41 Bötzowstraße,Berlin,,10407,,,,52.532969,13.435551,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00180,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
BSV 92 Harri Wuttke Sportcasino,,,,,,,,52.4829894,13.3034133,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00181,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Bar am Heartbreak Hill,198 Frankfurter Straße,Bad Vilbel,,61118,,https://bar-am-heartbreak-hill.blogspot.com/,,50.1726023,8.7321148,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00182,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Hackbarth's,49a Auguststraße,Berlin,,10119,,,,52.5278237,13.4007418,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00183,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Café & Restaurant Bares,37 Helmholtzstraße,Berlin,,10587,+49 30 39833985,http://www.bares-berlin.de,,52.5213484,13.3228155,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00184,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Frau Bartels,51 Klenzestraße,München,,80469,,https://www.fraubartels.de/,,48.1297713,11.5731583,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00185,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Favorit Bar,12 Damenstiftstraße,München,,80331,,,,48.1367061,11.5684933,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00186,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
Café Inbar,123 Landsberger Straße,München,,80339,,,,48.1399697,11.5317092,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00187,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
o'reilly's irish pub,4 Am Hauptbahnhof,Frankfurt am Main,,60329,+49 69 26487878,https://oreillys.com/frankfurt/,,50.1066247,8.6656217,2026-05-24T23:20:44.765774+00:00,approved,active,Germany,community,osm_venues_de_v4,de_00188,de_venues_batch_v4,2026-05-24T23:20:44.765774+00:00,osm_import_terminal_v4,{},venue
