venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
70 30 Bar,1514 Thames,Ciudad Autónoma de Buenos Aires,,C1414DDF,,,,-34.5886318,-58.4320794,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00095,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
The Temple Bar,1822 Avenida General Las Heras,Ciudad Autónoma de Buenos Aires,,,+54 11 4805-0733,http://www.thetemplebar.com.ar/recoleta/bar,,-34.5917063,-58.3921984,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00096,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Delhi Darbar,,,,,,,,-34.5995638,-58.3721624,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00097,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
YOLO Bar,,,,,,,,-34.5809057,-58.4270899,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00098,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Sláinte Irish Pub,6066 Avenida San Martín,Ciudad Autónoma de Buenos Aires,,,,,,-34.5954092,-58.501343,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00099,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Chopper's bar,,,,,,,,-32.9761657,-60.6617429,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00100,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Único Bar & Bistro,,,,,,,,-34.5841565,-58.4365204,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00101,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Uvas Wine Bar,,,,,,,,-32.8888529,-68.8460793,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00102,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Garage Bar,Chile,Ciudad Autónoma de Buenos Aires,,,,,,-34.6161524,-58.3750215,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00103,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Barko,,,,,,,,-37.9980854,-57.547132,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00104,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
New Bar,,,,,,,,-37.9960583,-57.5510422,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00105,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Café Metro Bar,528 Cerrito,Ciudad Autónoma de Buenos Aires,,,+54 11 4382-4692,,,-34.6022877,-58.3825443,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00106,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Resto Bar Montego Bay,,,,,,,,-31.3923524,-64.1654072,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00107,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Restó Pub,,,,,,,,-31.4239845,-64.1805033,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00108,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Osvaldo,,,,,,,,-34.6140611,-58.3789396,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00109,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Barba Rubia,,,,,,,,-32.8900444,-68.838275,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00110,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Jerome Brew Bar,Arístides Villanueva,,,,,,,-32.8920194,-68.8557279,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00111,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Lolla Bar,98 bis Callao,Rosario,,2000,,,,-32.9319229,-60.6575807,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00112,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Barbacoa Parrilla,2133 Bollini,Ciudad Autónoma de Buenos Aires,,,+54 11 4805-8230,,,-34.5874571,-58.4043032,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00113,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Holm Bar,2637 Holmberg,Ciudad Autónoma de Buenos Aires,,1430,,,,-34.567773,-58.4781433,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00114,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Rayuela,,,,,,,,-34.5966484,-58.4862514,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00115,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Cafetería & Resto Bar,,,,,,,,-34.6040667,-58.3823885,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00116,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Pizza Bar,,,,,,,,-34.6310207,-58.3854106,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00117,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Euforia Bar,,,,,,,,-32.9219954,-68.8468204,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00118,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Arizona,,,,,,,,-34.6308045,-58.3978321,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00119,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Los Nonos de Barracas,Isabel la Católica,Ciudad Autónoma de Buenos Aires,,,,,,-34.6434542,-58.3723375,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00120,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Argerich,Avenida Almirante Brown,Ciudad Autónoma de Buenos Aires,,,,,,-34.6279379,-58.3665539,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00121,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Erik Bar,,,,,,,,-34.5881863,-58.4311334,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00122,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Irlanda,,,,,,,,-32.952413,-60.6424213,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00123,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Stuttgart,,,,,,,,-32.9551332,-60.6521438,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00124,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Cafe Bar,Avenida Brasil,Ciudad Autónoma de Buenos Aires,,,,,,-34.6339259,-58.4063255,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00125,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Restaurant,Avenida Almafuerte,Ciudad Autónoma de Buenos Aires,,,,,,-34.6472326,-58.4151609,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00126,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Restaurante Bar,Perdriel,Ciudad Autónoma de Buenos Aires,,,,,,-34.6341798,-58.3885622,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00127,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Remiseria Bar,Avenida Osvaldo Cruz,Ciudad Autónoma de Buenos Aires,,,,,,-34.6558388,-58.4024973,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00128,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar & Heladerías,Avenida General Iriarte,Ciudad Autónoma de Buenos Aires,,,,,,-34.6510673,-58.3997796,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00129,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bulebar,2969 Avenida García del Río,Ciudad Autónoma de Buenos Aires,,C1429DEF,,https://www.bulebar.com.ar/,,-34.5494136,-58.4750005,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00130,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
The Monkey´s Bar,4462 Guatemala,Ciudad Autónoma de Buenos Aires,,,,,,-34.5881715,-58.4223307,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00131,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Soria,5151 Gorriti,Ciudad Autónoma de Buenos Aires,,,,,,-34.5882895,-58.4326977,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00132,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Barlovento,Carlos Francisco Melo,,,,,,,-34.5403015,-58.503015,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00133,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Pizzería El Barba,1302 Avenida Lope de Vega,Ciudad Autónoma de Buenos Aires,,C1407BNZ,+54 11 4639-6363; +54 11 4639-6278,,,-34.6276099,-58.5074934,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00134,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Santos Barriles,425 - Rodríguez Peña,,,,,,,-34.5981311,-58.5435541,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00135,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Yotala,,,,,,,,-34.7356876,-58.4801157,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00136,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Resto Bar,Avenida Olazábal,Ciudad Autónoma de Buenos Aires,,,,,,-34.5797744,-58.4918816,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00137,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Go Bar,José Antonio Cabrera,Ciudad Autónoma de Buenos Aires,,,,,,-34.5823745,-58.442799,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00138,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Zulu Bar,4185 Monroe,Ciudad Autónoma de Buenos Aires,,,+54 11 4545-1964,,,-34.5686811,-58.4770305,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00139,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Ciro Bar,,,,,,,,-34.613253,-58.4797488,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00140,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Pub,,,,,,,,-34.6174743,-58.3701566,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00141,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Piedras,,,,,,,,-34.6173378,-58.3774552,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00142,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Rotiseria Bar,Lavalle,Ciudad Autónoma de Buenos Aires,,,,,,-34.6009914,-58.4141217,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00143,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Urbe Bar,,,,,,,,-34.6166206,-58.3715416,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00144,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Barba Roja,,,,,,,,-34.614148,-58.3717814,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00145,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
debar,3602 Lavalle,Ciudad Autónoma de Buenos Aires,,1190,,,,-34.600474,-58.4163021,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00146,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Borne Bar de Copas,,,,,,,,-34.6160143,-58.3720751,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00147,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Resto Bar,General Nazar,,,,,,,-34.6951387,-58.5326427,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00148,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Modo Bar,,,,,,,,-34.6985963,-58.5072414,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00149,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Baronia,,,,,,,,-34.6634567,-58.5205544,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00150,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Río Bar,Avenida Corrientes,Ciudad Autónoma de Buenos Aires,,,,,,-34.6046274,-58.3943462,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00151,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Buffalo Bar,,,,,,,,-32.8923104,-68.8557373,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00152,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Ecuador,Maipú,Ciudad Autónoma de Buenos Aires,,,+54 11 4328-6306,,,-34.6065116,-58.3766272,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00153,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar the Bar,,,,,,,,-34.6083307,-58.3790399,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00154,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Restó Bar Tolomé,,,,,,,,-34.6070881,-58.379726,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00155,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Kentucky Pizzeria Bar,Bartolomé Mitre,Ciudad Autónoma de Buenos Aires,,,,,,-34.6065031,-58.3709414,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00156,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Serena's Restaurante & Bar,Viamonte,Ciudad Autónoma de Buenos Aires,,,,,,-34.5998704,-58.3764751,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00157,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
St. George Snack Bar,Viamonte,Ciudad Autónoma de Buenos Aires,,,,,,-34.6000202,-58.3762288,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00158,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Tucumán,Tucumán,,,,,,,-34.6011993,-58.3792541,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00159,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
El Viejo Bar,1101 Almirante Brown,Ramos Mejía,,1704,4464-1459,https://www.instagram.com/el_viejo_bar,,-34.6492577,-58.5479601,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00160,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Rodi-Bar,1900 Vicente López,Ciudad Autónoma de Buenos Aires,,,,,,-34.5900841,-58.3919113,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00161,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar El Coloñal,,,,,,,,-34.6124964,-58.3745855,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00162,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Don Ebaristo,Domingo F. Sarmiento,,,,,,,-32.8897045,-68.7989388,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00163,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Unplug Bar,1132 Rivadavia,Ciudad Autónoma de Buenos Aires,,,+54 11 4381-6876,,,-34.6085433,-58.382577,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00164,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar Broa,4599 Deheza,Ciudad Autónoma de Buenos Aires,,,,,,-34.5431423,-58.4782768,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00165,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
El Barcito,,,,,,,,-34.5900277,-58.4399782,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00166,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Mi Barrio & Mi Gente,704 General José Gervasio Artigas,Ciudad Autónoma de Buenos Aires,,C1406ABL,,,,-34.6224106,-58.4672278,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00167,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Believe Irish Pub,241 Avenida Colón,,,,54 0261 4295567,,,-32.8942552,-68.8435958,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00168,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Barba Azul,2699 Avenida Álvarez Thomas,Ciudad Autónoma de Buenos Aires,,1431,+54 11 4523-4227,,,-34.5749262,-58.4784506,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00169,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Fukuro Noodle bar,5514 Costa Rica,Ciudad Autónoma de Buenos Aires,,,,,,-34.5832923,-58.433967,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00170,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
M Street Bar,5935 Nicaragua,Ciudad Autónoma de Buenos Aires,,1414,+54 11 4776-8602,http://www.mstreetbar.com.ar/,,-34.5788386,-58.4369109,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00171,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Gaettano bar,,,,,,,,-31.4167385,-64.1771448,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00172,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Celta Bar,1701 Sarmiento,Ciudad Autónoma de Buenos Aires,,,,http://www.losnotablea.com.ar,,-34.6056608,-58.390907,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00173,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Banana Bar,,,,,,,,-32.8926613,-68.8521594,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00174,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Bar La Cigale,597 25 de Mayo,,,,,,,-34.6009838,-58.3711812,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00175,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
paradojas bar,,,,,,,,-31.4240569,-64.1914941,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00176,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
La Barra,484 Avenida Córdoba,,,,,,,-34.598803,-58.3740889,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00177,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
La Barca,Avenida Montevideo,,,,,,,-34.7176719,-58.3061916,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00178,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Tauro Grill & Bar,,,,,,,,-32.9385586,-60.6735756,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00179,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
El Barrilito,,,,,,,,-32.9304105,-60.7282121,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00180,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
El Bar,1016 Corrientes,Rosario,,2000,,,,-32.9485112,-60.6431837,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00181,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Barroco,Zeballos,Rosario,,,,,,-32.9571019,-60.6292507,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00182,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Rosebar,,,,,,,,-34.5855113,-58.4342957,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00183,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Chulavista Beach Bar,2272 Avenida Eudoro Carrasco,Rosario,,2005,,,,-32.890044,-60.6861015,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00184,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Dársena Bar,4354 José Antonio Cabrera,Ciudad Autónoma de Buenos Aires,,,,,,-34.5946288,-58.4258806,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00185,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
The Barbeer,Boulevard Chacabuco,,,,,,,-31.4294795,-64.1853999,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00186,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Trova Bar,,,,,,,,-34.5816062,-58.4393733,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00187,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Parque Bar Botanico,,,,,,,,-34.5888895,-58.4325208,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00188,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
The Beer Pub,San Juan,Rosario,,2000,,,,-32.9481914,-60.6505957,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00189,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
Aqua Bar,,,,,,,,-32.9112614,-60.6751245,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00190,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
El Perro Del Lombardo5,521 Arístides Villanueva,,,,,,,-32.8915359,-68.8583287,2026-05-25T00:11:57.816491+00:00,approved,active,Argentina,community,osm_venues_ar_v4,ar_00191,ar_venues_batch_v4,2026-05-25T00:11:57.816491+00:00,osm_import_terminal_v4,{},venue
