venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Red Frog - Speakeasy Bar,5A Rua do Salitre,,,,,,,38.7194469,-9.1458386,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00098,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Tejo Bar,1A Beco do Vigário,,,,,,,38.7124607,-9.1271415,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00099,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
British Bar,52 Rua Bernardino Costa,,,,,,,38.7069008,-9.1431785,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00100,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Josephine Bistro & Bar,59 Largo do Intendente Pina Manique,,,1170-285,218208044,http://www.facebook.com/josephinebistrobar,,38.7203674,-9.1349831,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00101,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Artis Winebar,95 Rua do Diário de Notícias,,,1200-142,+351213424795,http://artisbairroalto.blogspot.com,,38.712475,-9.1437795,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00102,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Restaurante Snack-Bar O Sultão,,,,,,,,41.1707367,-8.6561367,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00103,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Barrete Encarnado,,,,,,,,41.1426851,-8.6138519,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00104,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Escondidinho do Barredo,,,,,,,,41.1407265,-8.6122629,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00105,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
17° Bar,223 Rua do Bolhão,,,4000-112,,https://decimosetimo.pt/pt/bar/,,41.1521938,-8.6072214,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00106,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Tasca Barriga Negra,,,,,,,,41.1451636,-8.6040656,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00107,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Gyoza Bar,242 Rua da Prata,Lisboa,,,"+351 218 870 318, +351 965 380 907",,,38.7126215,-9.1375025,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00108,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Cafetaria Snack-bar 120,Avenida António Augusto Aguiar,Lisboa,,,,,,38.7330633,-9.1526283,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00109,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Skybar Seen by Olivier,185 Avenida da Liberdade,,,,,https://seenlx.com/,,38.7210852,-9.1470818,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00110,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Livraria - Bar Menina e Moça,40-42 Rua Nova do Carvalho,,,1200-292,+351 218 272 331,https://www.facebook.com/livrariabarmeninaemoca/,,38.7072253,-9.1436175,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00111,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Wine Quay Bar,111;112 Cais da Estiva,,,4050-080,+351222080119,https://winequaybar.com/,,41.1403508,-8.6141885,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00112,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar alimentar,,,,,,,,38.7142033,-9.1530757,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00113,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Shelter Bar,,,,,,,,38.7148479,-9.1505212,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00114,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar Terraço De Santa Luzia,,,,,,,,38.711825,-9.1301367,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00115,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Sandwich Bar,262 Rua de Eugénio de Castro,Porto,,,,,,41.1632669,-8.6480306,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00116,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar do Ricardo,,,,,,,,38.7087186,-9.1442682,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00117,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Barca D'ouro,Rua do Jardim,,,,,,,41.113119,-8.614972,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00118,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Mozart Piano Bar,,,,,,,,41.1084051,-8.6191242,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00119,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Karma Lounge Café Bar,,,,,+351 218 001 808,,,38.7334855,-9.1349337,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00120,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Catraio Craft Beer Shop & Bar,256 Rua de Cedofeita,Porto,,4050-174,+351 934 360 070,https://catraio.pt/,,41.1511077,-8.6172992,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00121,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Ideal de Santa Bárbara,Largo de Santa Bárbara,Lisboa,,1150-287,+351 213 571 894,,,38.7269944,-9.1364374,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00122,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Snack Bar Nepali,Rua de Arroios,Lisboa,,1150-053,,,,38.7288152,-9.1363118,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00123,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar da Estefânia,62 Rua de Dona Estefânia,,,,,,,38.7321212,-9.1408061,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00124,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
O Quequinho da Bárbara,8-B Largo de Santa Bárbara,Lisboa,,1150-287,+351 213 151 947,,,38.726905,-9.1365299,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00125,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Tágide Wine & Tapas Bar,18-20 Largo da Academia Nacional de Belas Artes,,,1200-005,,,,38.7082942,-9.1399946,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00126,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Vamos ao Algarve Bar & Gourmet Shop,86/88 Rua do Terreiro do Trigo,,,1100-172,218860770,http://www.vamosaoalgarve.com,,38.710374,-9.1289696,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00127,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar Cena de Copos,105 Rua da Barroca,,,,,,,38.7121614,-9.1446492,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00128,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bartô,,,,,,http://www.barto.tk,,38.7114227,-9.1338261,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00129,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Let's Rock Bar,,,,,,,,38.710651,-9.1458014,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00130,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
MiraPorto Winebar,303 Rua de General Torres,Vila Nova de Gaia,,,,,,41.136335,-8.6113835,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00131,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Wine Quay Bar,107;108;109 Cais da Estiva,,,,,,,41.1403597,-8.6141116,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00132,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Rua Tapas & Music bar,24 Travessa de Cedofeita,Porto,,4050-449,,https://www.ruatapas.com/,,41.1496876,-8.6158769,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00133,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Lídia Restaurante & Bar,32 Rua Martens Ferrão,Lisboa,,1050-160,+351 21 012 7524,https://lidiarestaurante.eatbu.com/?lang=en,,38.729568,-9.1484898,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00134,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Snack Bar Berna,,,,,,,,38.7388991,-9.152541,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00135,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Costa do Malabar,Rua Rosa Damasceno,Lisboa,,1900-936,+351 210 932 433;+351 914 358 835,https://costadomalabar.com/,,38.7358487,-9.13205,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00136,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Gonçalves Café Bar,34 Rua Gonçalves Crespo,,,,,,,38.7280662,-9.1435363,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00137,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar Portas Largas,,,,,,,,38.7127549,-9.1450865,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00138,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar Alto Restaurant,,,,,,,,38.7115354,-9.1441385,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00139,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar Verdanis,,,,,,,,41.1832396,-8.6840582,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00140,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Tribo Tapas Bar,65 Rua da Glória,Lisboa,,,,,,38.7169967,-9.1445813,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00141,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Pastelaria O Lacinho Snack-Bar,,,,,,,,38.7301008,-9.1479211,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00142,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bali-Hai Polynesian Bar,9 Rua das Águas Férreas,Porto,,4050-021,,,,41.1562919,-8.6179569,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00143,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Café Grupo Desportivo E Cultural da Afurada,,,,,,,,41.1427462,-8.6420485,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00144,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Aqua Barba,29 Rua do Almada,,,,,,,38.7100036,-9.1465771,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00145,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
"Arco da Velha, Bistro & Wine Bar",52 Travessa da Figueirôa,Porto,,4050-257,+351 933 681 474,https://arcodavelha.wordpress.com,,41.1556414,-8.6184218,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00146,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Artis Wine Bar,95 Rua do Diário de Notícias,Lisboa,,,+351 21 342 4795,,,38.7125525,-9.144194,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00147,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Taberna do Barqueiro,123 Rua de Miragaia,,,,+351937691732,,,41.1436766,-8.6210954,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00148,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Nectar winebar,33 Rua dos Douradores,,,1100-203,+351 21 886 1039,,,38.7103389,-9.1361759,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00149,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
The Bar,,,,,,,,38.7164785,-9.1499797,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00150,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Heritage Bistro & Bar,Cais da Ribeira,,,,,,,41.1403893,-8.61322,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00151,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Golden Bar,,,,,,,,38.6694362,-9.1526684,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00152,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Pe d'Agua Bar,410 Avenida de Diogo Leite,,,,+351224086486,,,41.1385335,-8.6102674,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00153,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Leve Leve Tapas Bar,39 Travessa da Boa-Hora ao Bairro Alto,,,,+351961499060,,,38.7138557,-9.1448918,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00154,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar ATFCUL,,,,,,,,38.7570934,-9.156856,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00155,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Los 3 Amigos - Cantina Mexicana y Cocktail Bar,,,,,,,,38.7202405,-9.1421244,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00156,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Restaurante Dovrvm - Whinebar & Kitchen,454 Avenida de Diogo Leite,Vila Nova de Gaia,,4400-111,+351 220 917 911,http://www.dourum.pt/,,41.1386795,-8.6099694,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00157,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Tarannà Espai Barcelona,10 B Rua Jacinta Marto,Lisboa,,1150-192,+351 215 854 684;+351 915 767 747,,,38.7275967,-9.1380237,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00158,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Cup's - Cafe e Snack Bar,47 Rua das Laranjeiras,Lisboa,,1600-140,,,,38.7472883,-9.1678393,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00159,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
bowls bar,,,,,,,,38.7111795,-9.1527133,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00160,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Suave Bar,,,,,,,,38.7110626,-9.1440439,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00161,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Cusek Bar,,,,,,,,38.7122714,-9.1440825,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00162,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Magote Bar,,,,,,,,38.7110378,-9.1441797,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00163,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
La Fugitiva Taco Bar,186 Rua de São Paulo,Lisboa,,1200-429,934888433,https://www.instagram.com/lafugitivatacobar/,,38.7083206,-9.1458706,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00164,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Le Bar a Crepes,,,,,,,,38.717935,-9.1297393,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00165,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Chupitos bar,90 Rua dos Mártires da Liberdade90,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,41.1507861,-8.6142122,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00166,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Lisbon Café - Shisha Bar,24C R. Padre Francisco,,,,,,,38.7153486,-9.1690384,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00167,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Cúmplice Steakhouse & Bar,225 Rua de Passos Manuel,,,,+351 913 355 235,https://www.cumplicesteakhouse.com/,,41.1466725,-8.6045245,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00168,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Tapas - Bar 52,56 Rua Dom Pedro V 56,,,,,,,38.7157558,-9.1459316,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00169,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Tapas Bar O Muro Velho Restaurante,,,,,,,,41.1425319,-8.6125886,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00170,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Restaurante Barriga Cheia 2,Rua João de Barros,Costa de Caparica,,,,,,38.6503848,-9.2335429,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00171,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Barrosã,11D Rua Luís Augusto Palmeirim,Lisboa,,1700-273,,https://carnebarrosa.com/,,38.7548184,-9.143382,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00172,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Snack-Bar Papagaio,Praceta Leonor de Eça,,,,,,,38.6573298,-9.238326,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00173,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Snack-Bar Cervejaria Ro-Zé,2 A Calçada do Rio,,,,,,,38.704002,-9.2278938,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00174,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Manecas cafe/bar,21 Rua Latino Coelho,Almada,,2800-130,,,,38.6833404,-9.1584394,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00175,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Quiet riot Bar,28 A Rua Capitão Leitão,Almada,,2800-116,,,,38.6823256,-9.1588332,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00176,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Cheers sports bar/ restaurant,28 B Rua Capitão Leitão,Almada,,2800-116,,,,38.6823183,-9.1588433,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00177,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Snack bar boa esperança,39 B Rua Capitão Leitão,,,2800-253,,,,38.6818932,-9.1591741,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00178,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
tasquinha do trindade bar,3 Rua Capitão Leitão,Almada,,2800-125,,,,38.6828762,-9.157824,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00179,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Johnnie stopec bar,10 Rua Capitão Leitão,Almada,,2800-158,,,,38.6828167,-9.1579219,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00180,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Jay- longue Bar,21 Rua da Judiaria,Almada,,2800-116,,,,38.6829877,-9.1581412,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00181,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Bar A Cerca,1 Rua da Cerca,Almada,,2800-202,,,,38.6835563,-9.1593016,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00182,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Snack Bar Depósito Do Feijó,137 Rua Doutor António Elvas,,,,,,,38.6547574,-9.1655029,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00183,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Café Snack-Bar Bom Petisco - Maria Manuela Marques Pereira,139 Rua Doutor António Elvas,,,,,,,38.654811,-9.1657647,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00184,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
"Manjar Dourado - Restaurante, Cervejaria, Pastelaria, Snack-Bar",33 Rua Guilherme Coração,,,,,,,38.6570796,-9.1617009,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00185,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Aladin Bar,38 Alameda de Guerra Junqueiro,,,,,,,38.6596028,-9.1596954,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00186,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Snack- Bar Central,28 Rua dos Eucaliptos,,,,,,,38.6534201,-9.1507817,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00187,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Sem publicidade/nome,86B Rua da Bela Vista,Caparica,,,,,,38.6652204,-9.1884574,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00188,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Caparica Bar,13B Rua de Dentro,,,,,,,38.666863,-9.1887182,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00189,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
Sem Publicidade,3A Rua da Bela Vista,Caparica e Trafaria,,,,,,38.6677334,-9.1807877,2026-05-24T23:21:10.003790+00:00,approved,active,Portugal,community,osm_venues_pt_v4,pt_00190,pt_venues_batch_v4,2026-05-24T23:21:10.003790+00:00,osm_import_terminal_v4,{},venue
