id,venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,screen_count,serves_food,has_wifi,has_garden,has_projector,pet_friendly,cover_photo_url,menu_photo_url,description,features,owner_email,pending_cover_photo_url,pending_menu_photo_url,photo_review_status,photo_review_created_at,cover_photo_thumbnail_url,menu_photo_thumbnail_url,admin_status,admin_archived_at,admin_archived_by,admin_archived_reason,business_id,country,venue_identity_key,owner_user_id,address_line1,address_line2,region,postal_code,formatted_address,supporter_country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,community_type,sport_tags,place_type
f9b225d5-f405-435d-9ae0-d0b4d8c7a317,Hudson Grille Sandy Springs,6317 Roswell Rd,Sandy Springs,GA,30328,null,https://hudsongrille.com/atlanta-hudson-grille-locations,null,33.9273492,-84.3790577,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,92d971cd6a654087e68c43c13f9ac885,null,null,null,null,null,null,null,community,state_curated_georgia_v1,hudson_grille_sandy_springs,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":6}",null,null,null
0a975580-3d51-4efc-a2d8-edbe45af3825,Hudson Grille Kennesaw,2500 Cobb Place Ln NW,Kennesaw,GA,30144,null,https://hudsongrille.com/atlanta-hudson-grille-locations,null,34.0109046,-84.5729277,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,bd46da8f412f126b822aaabf8413a126,null,null,null,null,null,null,null,community,state_curated_georgia_v1,hudson_grille_kennesaw,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":7}",null,null,null
b92621d7-821d-4362-bebd-9f89b0926d13,Hudson Grille Tucker,2075 Northlake Pkwy,Tucker,GA,30084,null,https://hudsongrille.com/atlanta-hudson-grille-locations,null,33.8436049,-84.2441481,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,feeaf2524ad4c8e342b51fd2ee297faf,null,null,null,null,null,null,null,community,state_curated_georgia_v1,hudson_grille_tucker,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":8}",null,null,null
39002a91-abe4-495b-93c1-c3e9b2ba73c5,Hudson Grille Little Five Points,351 Moreland Ave NE,Atlanta,GA,30307,null,https://hudsongrille.com/atlanta-hudson-grille-locations,null,33.7642501,-84.3491409,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,0e70f6cf8d5e2ceb701840a3de80c338,null,null,null,null,null,null,null,community,state_curated_georgia_v1,hudson_grille_little_five,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":9}",null,null,null
1f3f73ad-8c3d-44c4-b293-1070985a593b,Taco Mac Prado,5600 Roswell Rd Ste F210,Sandy Springs,GA,30342,404-941-1503,https://tacomac.com/locations/5600-roswell-rd-sandy-springs-ga-30342/,null,33.9081314,-84.3787976,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,451c19bdcbea782ef76cca64551ee099,null,null,null,null,null,null,null,community,state_curated_georgia_v1,taco_mac_prado,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":10}",null,null,null
41f79a8e-b927-4d8f-b67f-b17fef88dce3,Taco Mac Perimeter,1211 Ashford Crossing,Atlanta,GA,30346,null,https://tacomac.com/locations/1211-ashford-crossing-atlanta-ga-30346/,null,33.9291675,-84.3446556,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,39e7ddda467c90b285034f518b689634,null,null,null,null,null,null,null,community,state_curated_georgia_v1,taco_mac_perimeter,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":11}",null,null,null
5315007b-9837-44c5-b129-0243482dc949,Taco Mac Cumberland,3101 Cobb Pkwy SE Ste 210,Atlanta,GA,30339,null,https://tacomac.com/,null,33.8790853,-84.4585076,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,9c78d1f7556fc7dd906df78268e00242,null,null,null,null,null,null,null,community,state_curated_georgia_v1,taco_mac_cumberland,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":12}",null,null,null
d95ccf8f-7582-4f99-a92f-6470b1c9a1a0,Coach's Corner,3016 E Victory Dr,Thunderbolt,GA,31404,(912) 352-2933,https://coachscorner.shop/,null,32.0366084,-81.056448,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,b924abfa250da713a39d25f5612be30e,null,null,null,null,null,null,null,community,state_curated_georgia_v1,coachs_corner_savannah,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":28}",null,null,null
3d3a0d6c-ba35-453b-8a3b-f556bf7db49b,Barrelhouse South,125 W Congress St,Savannah,GA,31401,(912) 662-5576,https://barrelhousesouth.com/,null,32.0800519,-81.0934787,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,b25b284693f5afb82f2bdd7fce624369,null,null,null,null,null,null,null,community,state_curated_georgia_v1,barrelhouse_south,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":29}",null,null,null
d5ba878c-3d60-4599-9068-48e50eda7505,Bench Warmers Sports Grill,2775 Clairmont Rd,Atlanta,GA,30329,null,https://www.benchwarmerssportsgrill.com/,null,33.8380391,-84.3120182,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,fc0bbdde67e26ecb8729f1e7079ea13a,null,null,null,null,null,null,null,community,state_curated_georgia_v1,bench_warmers_atlanta,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":30}",null,null,null
a07c7623-2440-41a0-9b81-e2b6d2b605fe,Taco Mac Kennesaw,600 Chastain Rd NW,Kennesaw,GA,30144,null,https://tacomac.com/,null,34.0374633,-84.566413,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,29acec2a6993472a205f27d0e3b375f5,null,null,null,null,null,null,null,community,state_curated_georgia_v1,taco_mac_kennesaw,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":13}",null,null,null
d922c822-b655-4701-832c-bd639f721b39,Twin Peaks Buckhead,3365 Piedmont Rd NE,Atlanta,GA,30305,(404) 961-8946,https://twinpeaksrestaurant.com/locations/buckhead-ga,null,33.8449918,-84.3719898,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,6366d26b9bf646e781f87cf617d6e8e9,null,null,null,null,null,null,null,community,state_curated_georgia_v1,twin_peaks_buckhead,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":14}",null,null,null
844614d0-4c11-41dd-962a-cb25878ade57,Twin Peaks Kennesaw,2475 George Busbee Pkwy NW,Kennesaw,GA,30144,(678) 348-1605,https://twinpeaksrestaurant.com/locations/kennesaw-ga,null,34.01267,-84.5653364,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,2adee4de319bd0da6010091c25009943,null,null,null,null,null,null,null,community,state_curated_georgia_v1,twin_peaks_kennesaw,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":15}",null,null,null
4ead8d3c-b3fb-48dc-9b27-920bd190c4de,Dugan's Restaurant & Bar,4800 Briarcliff Rd NE,Atlanta,GA,30345,null,https://www.dugansbar.com/,null,33.8488685,-84.256765,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,da8bf8137d9035eae0c24cbf01becc8a,null,null,null,null,null,null,null,community,state_curated_georgia_v1,dugans_briarcliff,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":16}",null,null,null
b17b7183-c8f0-4457-b16c-48ac1bfd91e5,Whitehall Tavern,2391 Peachtree Rd NE,Atlanta,GA,30305,(404) 841-8501,https://www.whitehall-tavern.com/,null,33.8207088,-84.3880506,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,8f17acb09f40d32a82ba1932ac6d3173,null,null,null,null,null,null,null,community,state_curated_georgia_v1,whitehall_tavern,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":17}",null,null,null
fc5c8cd4-9ff1-450e-b365-0e5cda883280,Fado Irish Pub Buckhead,273 Buckhead Ave NE,Atlanta,GA,30305,(404) 841-0066,https://fadoirishpub.com/atlanta/,null,33.838149,-84.3786615,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,5a22a3f3218383b92f8ca3024d4a2723,null,null,null,null,null,null,null,community,state_curated_georgia_v1,fado_buckhead,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":18}",null,null,null
b435a151-8277-4061-8d1b-0953f710e517,Irby's Tavern,322 E Paces Ferry Rd NE,Atlanta,GA,30305,(404) 254-1333,https://irbystavern.com/,null,33.8392161,-84.3769578,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,746e9936e45afa954f26e306439d4141,null,null,null,null,null,null,null,community,state_curated_georgia_v1,irbys_tavern,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":19}",null,null,null
4aa730a0-5108-4752-9090-99dc4694607f,Topgolf Atlanta Midtown,1600 Ellsworth Industrial Blvd NW,Atlanta,GA,30318,(404) 475-4000,https://topgolf.com/us/atlanta/,null,33.7983033,-84.4270926,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,fb39725d495c3780a6961e3a43352a39,null,null,null,null,null,null,null,community,state_curated_georgia_v1,topgolf_atlanta,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":20}",null,null,null
5747ccc5-ac41-4b94-a74a-056091f56813,Topgolf Alpharetta,10900 Westside Pkwy,Alpharetta,GA,30009,null,https://topgolf.com/us/alpharetta/,null,34.0448951,-84.3083183,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,ae62df901f1bf32e0f9740264bc06b54,null,null,null,null,null,null,null,community,state_curated_georgia_v1,topgolf_alpharetta,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":21}",null,null,null
ff61e10e-221c-4974-9584-72130e405b30,Topgolf Buford,2935 Buford Dr,Buford,GA,30519,null,https://topgolf.com/us/buford/,null,34.0521358,-83.9940057,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,0b8181102e42101bde2f7804cfbc93cb,null,null,null,null,null,null,null,community,state_curated_georgia_v1,topgolf_buford,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":22}",null,null,null
d656ce13-b91f-4333-b7cd-8c1b6485de61,Dave & Buster's Marietta,2215 D&B Dr,Marietta,GA,30067,null,https://www.daveandbusters.com/us/en/about/locations/marietta,null,33.9193408,-84.486648,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,d00d0ea8b2dcebfba34dbfd6c5cf0afb,null,null,null,null,null,null,null,community,state_curated_georgia_v1,dave_busters_marietta,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":23}",null,null,null
0ceb66d9-785d-496d-9380-7d4c35d95978,B&D Burgers Congress,209 W Congress St,Savannah,GA,31401,912-238-8315,https://bdburgers.net/savannah-burgers/,null,32.0802961,-81.0944227,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,2a7e8cafe3aec2e19b3f616f59db109b,null,null,null,null,null,null,null,community,state_curated_georgia_v1,bd_burgers_congress,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":24}",null,null,null
ab24baaa-bd4d-456f-bf7b-f7857d7547f9,B&D Burgers Broughton,13 E Broughton St,Savannah,GA,31401,912-231-0986,https://bdburgers.net/savannah-burgers/,null,32.0788689,-81.0917828,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,e86deb111e55f01ea93266b6a39c8588,null,null,null,null,null,null,null,community,state_curated_georgia_v1,bd_burgers_broughton,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":25}",null,null,null
3b579fcd-1b56-467c-b7bd-8bcc9de7f978,B&D Burgers Pooler,238 Pooler Pkwy Ste G,Pooler,GA,31322,912-988-5560,https://bdburgers.net/savannah-burgers/,null,32.1406091,-81.2490657,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,207d4566d12f6517a55dfe02f97c7344,null,null,null,null,null,null,null,community,state_curated_georgia_v1,bd_burgers_pooler,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":26}",null,null,null
2e4aa9ce-0af9-4c6a-ae33-a4bf503ebc63,Tailgate Sports Bar & Grill,11215 Abercorn St #2,Savannah,GA,31419,(912) 921-2269,http://tailgatesportsbar.com/,null,31.9810394,-81.1464073,2026-05-22 23:14:32.176355+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,f41cd4f40739757d156489a94c41baed,null,null,null,null,null,null,null,community,state_curated_georgia_v1,tailgate_sports_bar_savannah,georgia_production_v1,2026-05-22 23:14:32.176355+00,regional_launch_v1,"{""source_row_number"":27}",null,null,null
f3472a52-383e-4fe0-8107-df53137e3e4b,Beach Tavern,8612 6th Ave,Tacoma,WA,98465,(253) 564-3429,https://beach-tavern.com/,null,47.2465441,-122.5526619,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,86facae441f6f7aee1383a1cbbc3b750,null,null,null,null,null,null,null,community,state_curated_washington_v1,beach_tavern_tacoma,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":14}",null,null,null
b2de103b-d3d0-4171-8d7e-e357e3aae184,The Office on Pacific,813 Pacific Ave,Tacoma,WA,98402,(253) 572-3222,https://www.theofficeonpacific.com/,null,47.2563058,-122.4392113,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,3ea71f94099515263aa5e1d72d0406bb,null,null,null,null,null,null,null,community,state_curated_washington_v1,office_on_pacific,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":15}",null,null,null
8df4025e-8bd3-4e1d-b117-66ff39de55c2,Rock the Dock Pub & Grill,535 Dock St #118,Tacoma,WA,98402,(253) 272-5004,https://www.rockthedockpub.com/,null,47.2600443,-122.4389116,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,674039231210a3687d7ee4878746917f,null,null,null,null,null,null,null,community,state_curated_washington_v1,rock_the_dock_tacoma,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":16}",null,null,null
d886002b-d17d-409f-b537-81063b2900e7,Borracho Tacos & Tequileria,211 N Division St,Spokane,WA,99202,(509) 822-7789,https://borrachospokane.com/,null,47.6595564,-117.4111815,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,e3fbc8c236f9e3cef0b1f0f5f472eb26,null,null,null,null,null,null,null,community,state_curated_washington_v1,borracho_spokane,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":17}",null,null,null
6c4b81d1-9f1a-4009-b3b2-309788ae600b,Red Wheel,501 S Thor St,Spokane,WA,99202,(509) 368-9633,https://www.redwheelspokane.com/,null,47.651669,-117.3602752,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,dbbe0624dd7b077fa716ed376d996b4f,null,null,null,null,null,null,null,community,state_curated_washington_v1,red_wheel_spokane,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":18}",null,null,null
a04742f3-41c7-42a9-97ae-be2a5c9b9075,Fizzie Mulligans,331 W Hastings Rd,Spokane,WA,99218,(509) 466-5354,https://fizziesspokane.com/,null,47.7690328,-117.4180277,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,ce3ee8a492e68448d9ebbd4024787412,null,null,null,null,null,null,null,community,state_curated_washington_v1,fizzie_mulligans,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":19}",null,null,null
f438198d-f387-464b-9a8f-2372dfabf909,Bigfoot Pub & Eatery,9115 N Division St,Spokane,WA,99218,null,https://www.bigfootspokane.com/,null,47.7401572,-117.411598,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,32c7ed2ac99e860ddfeb4bdbe97ffd86,null,null,null,null,null,null,null,community,state_curated_washington_v1,bigfoot_spokane,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":20}",null,null,null
60430268-fb30-4ef4-b2f8-0f26ee09c925,Poole's Public House South,5620 S Regal St Ste 1,Spokane,WA,99223,(509) 368-9760,https://poolespublichouse.com/,null,47.6029387,-117.3685563,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,ce6f83da5f176c371774fd23e044c522,null,null,null,null,null,null,null,community,state_curated_washington_v1,pooles_south,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":21}",null,null,null
0cf7e70f-301a-4a8f-9e4d-18c12d02f217,Poole's Public House North,12310 N Ruby Rd,Spokane,WA,99218,(509) 413-1834,https://poolespublichouse.com/,null,47.7693396,-117.4099497,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,5343cc0b25a02a4318545e782c83ad8a,null,null,null,null,null,null,null,community,state_curated_washington_v1,pooles_north,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":22}",null,null,null
c2e8d89e-fa95-454b-b898-9ff81d06fa38,SPIN Seattle,1511 6th Ave,Seattle,WA,98101,206-686-3593,https://wearespin.com/location/seattle/,null,47.6112426,-122.3346611,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,34497fbce8c264858e518d7e4b15e268,null,null,null,null,null,null,null,community,state_curated_washington_v1,spin_seattle,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":23}",null,null,null
2dc0fa7d-35c4-4605-9e0d-70c1008c8038,Five Iron Golf Capitol Hill,1525 11th Ave Suite 100,Seattle,WA,98122,null,https://fiveirongolf.com/locations/seattle-capitol-hill,null,47.6144023,-122.3182335,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,7cdbbe8ec38c549f841bfb9633f0c65f,null,null,null,null,null,null,null,community,state_curated_washington_v1,five_iron_seattle,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":24}",null,null,null
68446441-f0e0-4bed-a6c7-018e9f2bc590,Five Iron Golf Kirkland,425 Urban Plaza Suite 200,Kirkland,WA,98033,null,https://fiveirongolf.com/locations/seattle-kirkland,null,47.6776839,-122.1991406,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,c36280f19b01dc2a468a02c5de3bdd0f,null,null,null,null,null,null,null,community,state_curated_washington_v1,five_iron_kirkland,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":25}",null,null,null
23623089-dbd5-48da-9a08-1356235ee180,Topgolf Renton,780 Logan Ave N,Renton,WA,98057,null,https://topgolf.com/us/renton/,null,47.494592,-122.2070112,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,dded4d7237bdfb9e6a4ba8d77c4fa455,null,null,null,null,null,null,null,community,state_curated_washington_v1,topgolf_renton,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":26}",null,null,null
4f0356bd-b1f5-4a0e-af32-c46a1b9db0fc,Ozzie's,105 W Mercer St,Seattle,WA,98119,null,https://www.ozziesseattle.com/,null,47.624527,-122.3581503,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,1ccbe12b645bff640a6e2841695d7557,null,null,null,null,null,null,null,community,state_curated_washington_v1,ozzies_seattle,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":27}",null,null,null
44273d04-4b76-4fd8-aeaf-03c1ccc96e1c,Leny's Place,2219 N 56th St,Seattle,WA,98103,null,https://lenysplace.com/,null,47.6688293,-122.3321129,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,e7e9c8dc1aca3f838ec101988ee5ca8f,null,null,null,null,null,null,null,community,state_curated_washington_v1,lenys_place,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":28}",null,null,null
3f19521c-453f-43d2-8ff1-17df83bbf1b2,Duchess Tavern,2827 NE 55th St,Seattle,WA,98105,null,https://www.duchesstavern.com/,null,47.6684641,-122.2961033,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,f116a544a2b2f2a3bf1bf7dcb9901675,null,null,null,null,null,null,null,community,state_curated_washington_v1,duchess_tavern,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":29}",null,null,null
1b349fc7-acfd-4458-b93d-1ff556c084a8,LOCAL Public Eatery South Lake Union,404 Terry Ave N,Seattle,WA,98109,(206) 257-1888,https://localpubliceatery.com/neighbourhoods/south-lake-union/,null,47.6221365,-122.3370658,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,971bf69212d8bd2e41b05478acb4c64d,null,null,null,null,null,null,null,community,state_curated_washington_v1,local_public_eatery,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":30}",null,null,null
a215f8d0-a586-471b-a43d-18800d9ecda9,Legion Sports Bar,700 Bellevue Way NE Suite 50,Bellevue,WA,98004,(425) 502-7425,https://www.legionsportsbar.com/,null,47.6165065,-122.2016153,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,d673cf9ea60881f1e7140c436d259a08,null,null,null,null,null,null,null,community,state_curated_washington_v1,legion_bellevue,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":9}",null,null,null
359b1708-40f4-4522-8938-85c704040b4d,Tavern Hall,505 Bellevue Square,Bellevue,WA,98004,(425) 454-7500,https://www.tavern-hall.com/,null,47.6156453,-122.2017659,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,cd8d9e11ce86983ade317ba4dacae83f,null,null,null,null,null,null,null,community,state_curated_washington_v1,tavern_hall_bellevue,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":10}",null,null,null
69d275e0-f306-41f5-8394-b33f39ebc842,Off The Rails Sports Pub,1428 156th Ave NE,Bellevue,WA,98007,(425) 326-1314,https://www.restaurantji.com/wa/bellevue/off-the-riels-sports-pub-/,null,47.6225686,-122.1323211,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,f86b1d8b249ea3dd133b3acd41ae1fdb,null,null,null,null,null,null,null,community,state_curated_washington_v1,off_the_rails_bellevue,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":11}",null,null,null
5e86427e-e599-4d1b-a583-74129233ff19,Mustard Seed Grill & Pub,5608 119th Ave SE,Bellevue,WA,98006,(425) 603-9001,http://mustardseedgrill.com/,null,47.5528188,-122.1788831,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,6b1bdb1691f935b533bdcc81905ac3d0,null,null,null,null,null,null,null,community,state_curated_washington_v1,mustard_seed_bellevue,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":12}",null,null,null
b88fb775-4306-4ffd-8eab-1093144f65a5,The Loose Wheel Tacoma,6108 6th Ave,Tacoma,WA,98406,(253) 301-1647,https://theloosewheel.com/,null,47.2553858,-122.5186977,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,4e482e7612d0e475c8792f94d974ba78,null,null,null,null,null,null,null,community,state_curated_washington_v1,loose_wheel_tacoma,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":13}",null,null,null
46593af1-28bb-4cb2-a5f6-c8793d65500f,Seattle Soccer House at Pacific Place,600 Pine St,Seattle,WA,98101,null,https://www.seattlefwc26.org/seattle-soccer-house,null,47.6122152,-122.335346,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,9ea9510596592f0f51dd951d41d50add,null,null,null,null,null,null,null,community,state_curated_washington_v1,seattle_soccer_house,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":1}",null,null,null
679318b7-cd74-403c-a207-3dcb392502e9,The Dock Sports Bar & Grill,1102 N 34th St,Seattle,WA,98103,null,https://fremontdock.com/,null,47.6487538,-122.3439281,2026-05-22 23:15:20.067703+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,USA,0044f4421f95a18c49938d2c94ddc36d,null,null,null,null,null,null,null,community,state_curated_washington_v1,the_dock_fremont,washington_production_v1,2026-05-22 23:15:20.067703+00,regional_launch_v1,"{""source_row_number"":2}",null,null,null
